Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,49,Jilotlán de Los Dolores,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,520.00,520.00,0.00,7046.00,13.55,9227.57,65017458.22
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,49,Jilotlán de Los Dolores,3,Perennes,1,Riego,200201,Tonelada,9000000,Toronja (pomelo),60.00,60.00,0.00,655.20,10.92,8526.77,5586739.70
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,49,Jilotlán de Los Dolores,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,3000.00,3000.00,0.00,55170.00,18.39,380.62,20998805.40
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,56,Santa María del Oro,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,1300.00,1300.00,0.00,20709.00,15.93,823.00,17043507.00
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,56,Santa María del Oro,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2455.00,2455.00,0.00,7731.00,3.15,5214.96,40316880.00
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,56,Santa María del Oro,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,438.00,438.00,0.00,7568.64,17.28,794.66,6014495.46
2023,14,Jalisco,71,Ciudad Guzmán,8,Jilotlán,56,Santa María del Oro,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,2000.00,2000.00,0.00,35700.00,17.85,416.40,14865480.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,4.00,4.00,0.00,4.60,1.15,17080.00,78568.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,25.00,25.00,0.00,661.50,26.46,660.00,436590.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,33.00,33.00,0.00,173.58,5.26,6582.89,1142658.05
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,35.00,35.00,0.00,753.55,21.53,8100.00,6103755.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,184.00,184.00,0.00,3768.32,20.48,5957.26,22448862.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,20.00,20.00,0.00,649.60,32.48,5341.00,3469513.60
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,21.00,21.00,0.00,510.93,24.33,650.00,332104.50
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),28.50,28.50,0.00,5132.57,180.09,9127.15,46845736.28
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,19.50,19.50,0.00,297.57,15.26,7463.11,2220797.64
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,8.00,8.00,0.00,137.84,17.23,8084.33,1114344.05
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,65.00,65.00,0.00,1427.27,21.96,12613.16,18002391.38
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,21.00,21.00,0.00,30.50,1.45,17215.41,525070.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,3.00,3.00,0.00,60.99,20.33,740.00,45132.60
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,72.00,72.00,0.00,352.80,4.90,5420.00,1912176.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,73.00,73.00,0.00,2409.00,33.00,6169.57,14862494.13
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,30.00,30.00,0.00,669.90,22.33,760.00,509124.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,275.00,275.00,0.00,1325.50,4.82,5020.00,6654010.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),131.60,131.60,0.00,13162.30,100.02,12108.41,159374470.06
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,13.00,13.00,0.00,20.54,1.58,18928.82,388797.96
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,30.00,30.00,0.00,36.30,1.21,18250.00,662475.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,126.00,126.00,0.00,2285.64,18.14,788.43,1802067.15
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4417.30,4417.30,0.00,14166.63,3.21,5164.25,73160042.58
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,280.00,280.00,0.00,4754.40,16.98,758.73,3607305.91
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,1300.00,1300.00,0.00,4953.00,3.81,5010.00,24814530.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,21.00,21.00,0.00,283.50,13.50,5716.87,1620732.65
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,7.00,7.00,0.00,92.05,13.15,29936.51,2755655.75
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,8.00,8.00,0.00,112.00,14.00,39379.90,4410548.80
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,1,Riego,200201,Tonelada,5710000,Café cereza,15.00,15.00,0.00,19.20,1.28,6250.00,120000.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,62.00,62.00,0.00,825.22,13.31,11630.22,9597490.15
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,212.00,212.00,0.00,6741.60,31.80,420.00,2831472.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,1782.80,352.00,0.00,30508.72,86.67,25776.70,786414247.87
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,107.38,107.38,0.00,966.42,9.00,21944.87,21207961.27
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,16.00,16.00,0.00,96.00,6.00,18537.69,1779618.24
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,1.50,1.50,0.00,8.75,5.83,11228.34,98247.98
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,99,Tolimán,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,605.00,605.00,0.00,11525.25,19.05,363.01,4183781.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,8.00,8.00,0.00,9.20,1.15,17200.00,158240.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,10.00,10.00,0.00,49.60,4.96,6603.61,327539.06
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,14.00,14.00,0.00,19.60,1.40,18214.29,357000.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,4.00,4.00,0.00,84.40,21.10,795.00,67098.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,28.50,28.50,0.00,122.75,4.31,5372.18,659435.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,39.00,39.00,0.00,43.29,1.11,18250.00,790042.50
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,260.00,260.00,0.00,5155.80,19.83,758.00,3908096.40
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4016.00,4016.00,0.00,13798.00,3.44,5143.21,70966027.20
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,530.00,530.00,0.00,8623.10,16.27,760.88,6561144.33
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,655.00,655.00,0.00,2443.15,3.73,5010.00,12240181.50
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,16.00,16.00,0.00,202.08,12.63,5718.29,1155552.04
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,3,Perennes,1,Riego,200201,Tonelada,5710000,Café cereza,65.00,65.00,0.00,79.30,1.22,6580.00,521794.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,701.67,136.00,0.00,10320.00,75.88,24063.93,248339776.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,584.00,584.00,0.00,5548.00,9.50,26192.50,145315990.00
2023,14,Jalisco,71,Ciudad Guzmán,9,Tolimán,122,Zapotitlán de Vadillo,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,350.00,350.00,0.00,6790.00,19.40,368.86,2504559.40
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,78.52,78.52,0.00,1894.69,24.13,634.00,1201233.46
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,30.23,30.23,0.00,883.32,29.22,661.73,584519.34
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,69.23,69.23,0.00,2020.82,29.19,837.00,1691426.34
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,22.28,22.28,0.00,160.64,7.21,6805.00,1093155.20
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,64.88,64.88,0.00,1187.95,18.31,673.00,799490.35
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,3.00,3.00,0.00,2.79,0.93,17588.00,49070.52
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,16.12,16.12,0.00,11.45,0.71,33419.00,382647.55
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,22.56,22.56,0.00,14.89,0.66,11926.00,177578.14
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,3318.00,922.00,2396.00,16798.84,18.22,780.00,13103095.20
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,166.12,166.12,0.00,2867.23,17.26,770.00,2207767.10
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,43.32,43.32,0.00,171.11,3.95,3785.00,647651.35
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,7.66,7.66,0.00,525.25,68.57,785.64,412657.41
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,13.00,13.00,0.00,43.16,3.32,75810.00,3271959.60
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,57.00,57.00,0.00,1090.41,19.13,803.40,876035.39
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,14,Jalisco,72,Colotlán,1,Huejúcar,25,Colotlán,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,155.00,155.00,0.00,3002.35,19.37,452.68,1359103.80
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,8.69,8.69,0.00,207.43,23.87,633.00,131303.19
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,187.55,187.55,0.00,3649.72,19.46,689.00,2514657.08
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,45.09,45.09,0.00,30.71,0.68,13896.87,426772.80
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,2031.00,652.00,1379.00,11977.24,18.37,790.00,9462019.60
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,91.54,91.54,0.00,1619.34,17.69,781.00,1264704.54
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,2.00,2.00,0.00,9.68,4.84,5412.00,52388.16
2023,14,Jalisco,72,Colotlán,1,Huejúcar,41,Huejúcar,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,770.00,770.00,0.00,21128.80,27.44,450.79,9524651.75
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,13.85,13.85,0.00,326.17,23.55,632.09,206168.80
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,15.56,15.56,0.00,468.20,30.09,645.75,302340.15
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,24.24,24.24,0.00,491.34,20.27,731.00,359171.29
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,26.21,26.21,0.00,583.43,22.26,872.55,509071.85
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,142.11,142.11,0.00,2503.98,17.62,708.00,1772817.84
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,32.12,32.12,0.00,18.95,0.59,33102.00,627282.90
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,92.19,92.19,0.00,57.16,0.62,12114.00,692436.24
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,1614.25,737.25,877.00,13639.13,18.50,804.00,10965860.52
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,42.58,42.58,0.00,739.61,17.37,790.00,584291.90
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,9.00,9.00,0.00,84.06,9.34,13456.57,1131159.27
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,11.22,11.22,0.00,758.02,67.56,789.27,598282.45
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,6.00,6.00,0.00,19.41,3.24,75434.51,1464183.90
2023,14,Jalisco,72,Colotlán,1,Huejúcar,81,Santa María de Los Ángeles,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1210.00,1210.00,0.00,24200.00,20.00,469.71,11366982.00
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,86.41,86.41,0.00,2079.89,24.07,633.10,1316778.36
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,14.50,14.50,0.00,424.85,29.30,649.95,276131.26
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,20.88,20.88,0.00,438.48,21.00,630.36,276400.25
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,21.17,21.17,0.00,530.10,25.04,623.00,330252.30
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,525.15,525.15,0.00,8685.98,16.54,604.10,5247200.52
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,8.42,8.42,0.00,7.91,0.94,18788.00,148613.08
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,29.17,29.17,0.00,19.54,0.67,15326.00,299470.04
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,1814.77,1120.26,694.51,22550.83,20.13,611.89,13798628.96
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,697.05,6.88,690.17,29.65,4.31,6805.00,201768.25
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,56.87,39.87,17.00,714.47,17.92,615.00,439399.05
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,2.50,2.50,0.00,173.70,69.48,790.34,137282.06
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,32.00,32.00,0.00,651.52,20.36,497.74,324287.56
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,14,Jalisco,72,Colotlán,2,Totatiche,104,Totatiche,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1800.00,1800.00,0.00,35640.00,19.80,480.74,17133573.60
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,48.56,48.56,0.00,1101.83,22.69,629.67,693789.30
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,9.00,9.00,0.00,249.21,27.69,653.10,162759.05
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,26.32,26.32,0.00,641.16,24.36,618.33,396448.46
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,35.11,35.11,0.00,242.26,6.90,6805.00,1648579.30
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,52.79,52.79,0.00,871.56,16.51,651.17,567533.73
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,7.32,7.32,0.00,6.30,0.86,20100.00,126630.00
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,26.89,26.89,0.00,19.09,0.71,14958.00,285548.22
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,2038.45,1947.29,91.16,37913.74,19.47,611.22,23173636.16
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,928.84,28.84,900.00,119.77,4.15,6904.81,826989.25
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,54.77,42.02,12.75,765.18,18.21,611.65,468022.35
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,12.00,12.00,0.00,246.60,20.55,495.03,122074.40
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,9.00,3.00,0.00,220.98,73.66,10217.00,2257752.66
2023,14,Jalisco,72,Colotlán,2,Totatiche,115,Villa Guerrero,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1305.00,1305.00,0.00,26100.00,20.00,481.07,12555927.00
2023,14,Jalisco,72,Colotlán,3,Huejuquilla,42,Huejuquilla El Alto,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,210.44,210.44,0.00,5157.88,24.51,633.27,3266330.67
2023,14,Jalisco,72,Colotlán,3,Huejuquilla,42,Huejuquilla El Alto,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,13.26,13.26,0.00,391.97,29.56,655.20,256818.74
2023,14,Jalisco,72,Colotlán,3,Huejuquilla,42,Huejuquilla El Alto,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,76.42,76.42,0.00,1543.68,20.20,661.44,1021051.70
2023,14,Jalisco,72,Colotlán,3,Huejuquilla,42,Huejuquilla El Alto,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,35.26,35.26,0.00,21.51,0.61,12100.00,260271.00
2023,14,Jalisco,72,Colotlán,3,Huejuquilla,42,Huejuquilla El Alto,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,2955.00,2005.00,950.00,42686.45,21.29,606.26,25879087.18
2023,14,Jalisco,72,Colotlán,3,Huejuquilla,42,Huejuquilla El Alto,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,458.77,8.77,450.00,39.68,4.52,6741.81,267515.00
